Dummy,Locality,Assemblage name,GeoLayer,Laboratory,Analysis number,Age,Pos. standard deviation,Neg. standard deviation,Dating method,Material dated,Date of analysis,Comments
,Krapina,Krapina Layer 1-9 human remains 640,Complex II Unit c1,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 640,Complex II Unit c2,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 640,Complex II Unit c3,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 640,Complex II Unit c4,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 640,Complex II Unit c5,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 640,Complex II Unit c6,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 640,Complex II Unit c7,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 640,Complex II Unit c8,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 640,Complex II Unit c9,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 641,Complex II Unit c1,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 641,Complex II Unit c2,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 641,Complex II Unit c3,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 641,Complex II Unit c4,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 641,Complex II Unit c5,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 641,Complex II Unit c6,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 641,Complex II Unit c7,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 641,Complex II Unit c8,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 641,Complex II Unit c9,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 642,Complex II Unit c1,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 642,Complex II Unit c2,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 642,Complex II Unit c3,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 642,Complex II Unit c4,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 642,Complex II Unit c5,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 642,Complex II Unit c6,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 642,Complex II Unit c7,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 642,Complex II Unit c8,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 642,Complex II Unit c9,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 643,Complex II Unit c1,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 643,Complex II Unit c2,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 643,Complex II Unit c3,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 643,Complex II Unit c4,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 643,Complex II Unit c5,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 643,Complex II Unit c6,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 643,Complex II Unit c7,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 643,Complex II Unit c8,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 643,Complex II Unit c9,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 644,Complex II Unit c1,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 644,Complex II Unit c2,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 644,Complex II Unit c3,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 644,Complex II Unit c4,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 644,Complex II Unit c5,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 644,Complex II Unit c6,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 644,Complex II Unit c7,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 644,Complex II Unit c8,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 644,Complex II Unit c9,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 645,Complex II Unit c1,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 645,Complex II Unit c2,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 645,Complex II Unit c3,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 645,Complex II Unit c4,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 645,Complex II Unit c5,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 645,Complex II Unit c6,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 645,Complex II Unit c7,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 645,Complex II Unit c8,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 645,Complex II Unit c9,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 646,Complex II Unit c1,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 646,Complex II Unit c2,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 646,Complex II Unit c3,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 646,Complex II Unit c4,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 646,Complex II Unit c5,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 646,Complex II Unit c6,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 646,Complex II Unit c7,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 646,Complex II Unit c8,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 646,Complex II Unit c9,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 647,Complex II Unit c1,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 647,Complex II Unit c2,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 647,Complex II Unit c3,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 647,Complex II Unit c4,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 647,Complex II Unit c5,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 647,Complex II Unit c6,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 647,Complex II Unit c7,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 647,Complex II Unit c8,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 647,Complex II Unit c9,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 648,Complex II Unit c1,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 648,Complex II Unit c2,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 648,Complex II Unit c3,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 648,Complex II Unit c4,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 648,Complex II Unit c5,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 648,Complex II Unit c6,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 648,Complex II Unit c7,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 648,Complex II Unit c8,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 648,Complex II Unit c9,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 649,Complex II Unit c1,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 649,Complex II Unit c2,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 649,Complex II Unit c3,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 649,Complex II Unit c4,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 649,Complex II Unit c5,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 649,Complex II Unit c6,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 649,Complex II Unit c7,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 649,Complex II Unit c8,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 649,Complex II Unit c9,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 650,Complex II Unit c1,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 650,Complex II Unit c2,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 650,Complex II Unit c3,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 650,Complex II Unit c4,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 650,Complex II Unit c5,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 650,Complex II Unit c6,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 650,Complex II Unit c7,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 650,Complex II Unit c8,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 650,Complex II Unit c9,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 651,Complex II Unit c1,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 651,Complex II Unit c2,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 651,Complex II Unit c3,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 651,Complex II Unit c4,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 651,Complex II Unit c5,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 651,Complex II Unit c6,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 651,Complex II Unit c7,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 651,Complex II Unit c8,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 651,Complex II Unit c9,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 652,Complex II Unit c1,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 652,Complex II Unit c2,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 652,Complex II Unit c3,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 652,Complex II Unit c4,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 652,Complex II Unit c5,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 652,Complex II Unit c6,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 652,Complex II Unit c7,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 652,Complex II Unit c8,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 652,Complex II Unit c9,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 653,Complex II Unit c1,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 653,Complex II Unit c2,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 653,Complex II Unit c3,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 653,Complex II Unit c4,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 653,Complex II Unit c5,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 653,Complex II Unit c6,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 653,Complex II Unit c7,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 653,Complex II Unit c8,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 653,Complex II Unit c9,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 654,Complex II Unit c1,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 654,Complex II Unit c2,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 654,Complex II Unit c3,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 654,Complex II Unit c4,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 654,Complex II Unit c5,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 654,Complex II Unit c6,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 654,Complex II Unit c7,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 654,Complex II Unit c8,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 654,Complex II Unit c9,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 655,Complex II Unit c1,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 655,Complex II Unit c2,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 655,Complex II Unit c3,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 655,Complex II Unit c4,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 655,Complex II Unit c5,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 655,Complex II Unit c6,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 655,Complex II Unit c7,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 655,Complex II Unit c8,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 655,Complex II Unit c9,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 656,Complex II Unit c1,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 656,Complex II Unit c2,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 656,Complex II Unit c3,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 656,Complex II Unit c4,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 656,Complex II Unit c5,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 656,Complex II Unit c6,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 656,Complex II Unit c7,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 656,Complex II Unit c8,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 656,Complex II Unit c9,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 657,Complex II Unit c1,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 657,Complex II Unit c2,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 657,Complex II Unit c3,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 657,Complex II Unit c4,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 657,Complex II Unit c5,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 657,Complex II Unit c6,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 657,Complex II Unit c7,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 657,Complex II Unit c8,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 657,Complex II Unit c9,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 658,Complex II Unit c1,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 658,Complex II Unit c2,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 658,Complex II Unit c3,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 658,Complex II Unit c4,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 658,Complex II Unit c5,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 658,Complex II Unit c6,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 658,Complex II Unit c7,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 658,Complex II Unit c8,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 658,Complex II Unit c9,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 659,Complex II Unit c1,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 659,Complex II Unit c2,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 659,Complex II Unit c3,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 659,Complex II Unit c4,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 659,Complex II Unit c5,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 659,Complex II Unit c6,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 659,Complex II Unit c7,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 659,Complex II Unit c8,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 659,Complex II Unit c9,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 660,Complex II Unit c1,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 660,Complex II Unit c2,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 660,Complex II Unit c3,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 660,Complex II Unit c4,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 660,Complex II Unit c5,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 660,Complex II Unit c6,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 660,Complex II Unit c7,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 660,Complex II Unit c8,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 660,Complex II Unit c9,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 661,Complex II Unit c1,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 661,Complex II Unit c2,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 661,Complex II Unit c3,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 661,Complex II Unit c4,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 661,Complex II Unit c5,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 661,Complex II Unit c6,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 661,Complex II Unit c7,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 661,Complex II Unit c8,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 661,Complex II Unit c9,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 662,Complex II Unit c1,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 662,Complex II Unit c2,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 662,Complex II Unit c3,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 662,Complex II Unit c4,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 662,Complex II Unit c5,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 662,Complex II Unit c6,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 662,Complex II Unit c7,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 662,Complex II Unit c8,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 662,Complex II Unit c9,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 663,Complex II Unit c1,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 663,Complex II Unit c2,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 663,Complex II Unit c3,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 663,Complex II Unit c4,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 663,Complex II Unit c5,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 663,Complex II Unit c6,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 663,Complex II Unit c7,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 663,Complex II Unit c8,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 663,Complex II Unit c9,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 664,Complex II Unit c1,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 664,Complex II Unit c2,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 664,Complex II Unit c3,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 664,Complex II Unit c4,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 664,Complex II Unit c5,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 664,Complex II Unit c6,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 664,Complex II Unit c7,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 664,Complex II Unit c8,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 664,Complex II Unit c9,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 665,Complex II Unit c1,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 665,Complex II Unit c2,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 665,Complex II Unit c3,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 665,Complex II Unit c4,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 665,Complex II Unit c5,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 665,Complex II Unit c6,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 665,Complex II Unit c7,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 665,Complex II Unit c8,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 665,Complex II Unit c9,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 666,Complex II Unit c1,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 666,Complex II Unit c2,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 666,Complex II Unit c3,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 666,Complex II Unit c4,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 666,Complex II Unit c5,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 666,Complex II Unit c6,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 666,Complex II Unit c7,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 666,Complex II Unit c8,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 666,Complex II Unit c9,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 667,Complex II Unit c1,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 667,Complex II Unit c2,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 667,Complex II Unit c3,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 667,Complex II Unit c4,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 667,Complex II Unit c5,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 667,Complex II Unit c6,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 667,Complex II Unit c7,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 667,Complex II Unit c8,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 667,Complex II Unit c9,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 668,Complex II Unit c1,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 668,Complex II Unit c2,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 668,Complex II Unit c3,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 668,Complex II Unit c4,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 668,Complex II Unit c5,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 668,Complex II Unit c6,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 668,Complex II Unit c7,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 668,Complex II Unit c8,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 668,Complex II Unit c9,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 669,Complex II Unit c1,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 669,Complex II Unit c2,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 669,Complex II Unit c3,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 669,Complex II Unit c4,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 669,Complex II Unit c5,-,-,-,-,-,-,-,-,-
,Krapina,Krapina Layer 1-9 human remains 669,Complex II Unit c6,-,-,-,-,-,-,-,-,-
