Locality;Country;Continent;Subcontinent;Locality_type;X;Y;Assemblage_name;Assemblage_id;Assemblage_category;Age_MIN;Age_MAX;Geolayer;Archaeological_category;Archaeological_culture;Technocomplex;Lithic_piece_number
Lynford Quarry;United Kingdom;Europe;Western Europe;quarry;0.686;52.519;Unit B-i:02 artefacts;9;raw material, technology, typology;43830;78120;Unit B-i:02;technology, typology;Middle Paleolithic;Mousterian - Eurasia;52
Maastricht-Belvédère;Netherlands;Europe;Western Europe;quarry;5.679;50.87;site J assemblage;10;raw material, technology, typology;74000;116000;unit VI;typology, technology;Middle Paleolithic;Middle Paleolithic - Eurasia;2861
Mala Balanica;Serbia;Europe;Southern Europe;cave;22.085;43.337;Mala Balanica Layer 2a-2d finds;1;raw material, technology, typology;130000#130000#130000#130000;339000#339000#339000#339000;Layer 2a#Layer 2b#Layer 2c#Layer 2d;typology, technology;Middle Paleolithic;Middle Paleolithic - Eurasia;102
Mamutowa Cave;Poland;Europe;Central Europe;cave;19.806;50.17;Mamutowa Cave layer VI assemblage;2;raw material, technology, typology;40000;75000;Layer VI;typology, technology;Middle Paleolithic;Szeletian;14
Mamutowa Cave;Poland;Europe;Central Europe;cave;19.806;50.17;Mamutowa Cave layer VII assemblage;3;raw material, technology, typology;40000;75000;Layer VII;technology, typology;Middle Paleolithic;Szeletian;-1
Mander;Netherlands;Europe;Western Europe;open air;6.826;52.445;Surface finds;1;raw material, typology;40000;70000;Plowed top soil;typology;Middle Paleolithic;Mousterian of Acheulean Tradition;103
Marcello Zei;Italy;Europe;Southern Europe;cave;17.58;40.7;Marcello Zei Unit A1-A4;1;miscellaneous finds, organic tools, raw material, typology;70000#70000#70000#70000;100000#100000#100000#100000;Unit A1#Unit A2#Unit A3#Unit A4;organic tools, miscellaneous finds, typology;Middle Paleolithic;Mousterian - Eurasia;887
Mario Bernardini;Italy;Europe;Southern Europe;cave;17.95;40.16;Mario Bernardini Unit B2 finds;10;technology, typology;45000;105000;Unit B2;typology, technology;Middle Paleolithic;Mousterian - Eurasia;901
Mario Bernardini;Italy;Europe;Southern Europe;cave;17.95;40.16;Mario Bernardini Unit B3 finds;11;miscellaneous finds, technology, typology;105000;109000;Unit B3;typology, technology, miscellaneous finds;Middle Paleolithic;Mousterian - Eurasia;876
Mario Bernardini;Italy;Europe;Southern Europe;cave;17.95;40.16;Mario Bernardini Unit B4 finds;12;technology, typology;109000;130000;Unit B4;technology, typology;Middle Paleolithic;Mousterian - Eurasia;87
Mario Bernardini;Italy;Europe;Southern Europe;cave;17.95;40.16;Mario Bernardini Unit D1 finds;13;technology, typology;109000;130000;Unit D1;technology, typology;Middle Paleolithic;Mousterian - Eurasia;32
Mario Bernardini;Italy;Europe;Southern Europe;cave;17.95;40.16;Mario Bernardini Unit D2 finds;14;miscellaneous finds, organic tools, technology, typology;109000#109000;130000#130000;Unit D14#Unit D2;miscellaneous finds, technology, organic tools, typology;Middle Paleolithic;Mousterian - Eurasia;60
Mario Bernardini;Italy;Europe;Southern Europe;cave;17.95;40.16;Mario Bernardini Unit D3 finds;15;miscellaneous finds, organic tools, technology, typology;109000;130000;Unit D3;technology, organic tools, miscellaneous finds, typology;Middle Paleolithic;Mousterian - Eurasia;115
Mario Bernardini;Italy;Europe;Southern Europe;cave;17.95;40.16;Mario Bernardini Unit D4 finds;16;miscellaneous finds, organic tools, technology, typology;109000;130000;Unit D4;typology, organic tools, miscellaneous finds, technology;Middle Paleolithic;Mousterian - Eurasia;45
Mario Bernardini;Italy;Europe;Southern Europe;cave;17.95;40.16;Mario Bernardini Unit D5 finds;17;technology, typology;109000;130000;Unit D5;typology, technology;Middle Paleolithic;Mousterian - Eurasia;36
Mario Bernardini;Italy;Europe;Southern Europe;cave;17.95;40.16;Mario Bernardini Unit D6 finds;18;technology, typology;109000;130000;Unit D6;technology, typology;Middle Paleolithic;Mousterian - Eurasia;41
Mario Bernardini;Italy;Europe;Southern Europe;cave;17.95;40.16;Mario Bernardini Unit D7 finds;19;technology, typology;109000;130000;Unit D7;typology, technology;Middle Paleolithic;Mousterian - Eurasia;56
Mario Bernardini;Italy;Europe;Southern Europe;cave;17.95;40.16;Mario Bernardini Unit D8 finds;20;technology, typology;109000;130000;Unit D8;technology, typology;Middle Paleolithic;Mousterian - Eurasia;39
Mario Bernardini;Italy;Europe;Southern Europe;cave;17.95;40.16;Mario Bernardini Unit D9 finds;21;technology, typology;109000;130000;Unit D9;technology, typology;Middle Paleolithic;Mousterian - Eurasia;51
Mario Bernardini;Italy;Europe;Southern Europe;cave;17.95;40.16;Mario Bernardini Unit D10-D11 finds;22;technology, typology;109000#109000;130000#130000;Unit D10#Unit D11;technology, typology;Middle Paleolithic;Mousterian - Eurasia;84
Mario Bernardini;Italy;Europe;Southern Europe;cave;17.95;40.16;Mario Bernardini Unit D12 finds;23;technology, typology;109000;130000;Unit D12;technology, typology;Middle Paleolithic;Mousterian - Eurasia;49
Mario Bernardini;Italy;Europe;Southern Europe;cave;17.95;40.16;Mario Bernardini Unit D13 finds;24;technology, typology;109000;130000;Unit D13;typology, technology;Middle Paleolithic;Mousterian - Eurasia;34
Mario Bernardini;Italy;Europe;Southern Europe;cave;17.95;40.16;Mario Bernardini Unit B1-B4 Spinapolice finds;25;raw material, technology, typology;45000#45000#105000#109000;105000#105000#109000#130000;Unit B1#Unit B2#Unit B3#Unit B4;technology, typology;Middle Paleolithic;Mousterian - Eurasia;518
Mario Bernardini;Italy;Europe;Southern Europe;cave;17.95;40.16;Mario Bernardini Unit AV finds;4;technology, typology;45000;105000;Unit AV;typology, technology;Middle Paleolithic;Mousterian - Eurasia;58
Mario Bernardini;Italy;Europe;Southern Europe;cave;17.95;40.16;Mario Bernardini Unit AVI finds;5;technology, typology;45000;105000;Unit AVI;typology, technology;Middle Paleolithic;Mousterian - Eurasia;64
Mario Bernardini;Italy;Europe;Southern Europe;cave;17.95;40.16;Mario Bernardini Unit AVII finds;6;technology, typology;45000;105000;Unit AVII;typology, technology;Middle Paleolithic;Mousterian - Eurasia;68
Mario Bernardini;Italy;Europe;Southern Europe;cave;17.95;40.16;Mario Bernardini Unit AVIII finds;7;miscellaneous finds, technology, typology;45000;105000;Unit AVIII;miscellaneous finds, technology, typology;Middle Paleolithic;Mousterian - Eurasia;106
Mario Bernardini;Italy;Europe;Southern Europe;cave;17.95;40.16;Mario Bernardini Unit AIX finds;8;technology, typology;45000;105000;Unit AIX;technology, typology;Middle Paleolithic;Mousterian - Eurasia;37
Mario Bernardini;Italy;Europe;Southern Europe;cave;17.95;40.16;Mario Bernardini Unit B1 finds;9;technology, typology;45000;105000;Unit B1;typology, technology;Middle Paleolithic;Mousterian - Eurasia;118
Markermeer;Netherlands;Europe;Western Europe;open air, quarry;5.275;52.543;Middle Paleolithic assemblage;1;raw material, typology;40000;192000;Kreftenheye Formation;typology;Middle Paleolithic;Middle Paleolithic - Eurasia;164
Markkleeberg;Germany;Europe;Central Europe;gravel pit;12.398;51.271;Markkleeberg 1895-1940 assemblage 1;3;raw material, technology, typology;126000;300000;Markleeberg bed 2;technology, typology;Middle Paleolithic;Early Middle Paleolithic - Eurasia;55
Markkleeberg;Germany;Europe;Central Europe;gravel pit;12.398;51.271;Markkleeberg 1895-1940 assemblage 2a;4;raw material, technology, typology;126000;300000;Markleeberg bed 2;typology, technology;Middle Paleolithic;Early Middle Paleolithic - Eurasia;1796
Markkleeberg;Germany;Europe;Central Europe;gravel pit;12.398;51.271;Markkleeberg 1895-1940 assemblage 2b;5;raw material, technology, typology;126000;300000;Markleeberg bed 2;typology, technology;Middle Paleolithic;Early Middle Paleolithic - Eurasia;835
Meillers;France;Europe;Western Europe;open air;3.112;46.518;Mousterian (Bt);2;raw material, technology, typology;71000;116500;Unit 1/Bt;typology, technology;Middle Paleolithic;Mousterian - Eurasia;3379
Mittlere Klause;Germany;Europe;Central Europe;cave;11.785;48.935;Mittlere Klause I;1;raw material, technology, typology;40000;350000;Mittlere Klause GH E;typology, technology;Middle Paleolithic;Middle Paleolithic - Eurasia;-1
Mittlere Klause;Germany;Europe;Central Europe;cave;11.785;48.935;Mittlere Klause II;2;raw material, technology, typology;40000;350000;Mittlere Klause GH D;technology, typology;Middle Paleolithic;Mousterian - Eurasia;-1
Mochi;Italy;Europe;Southern Europe;rock shelter;7.534;43.784;Mochi Unit I finds;1;raw material, technology, typology;41800;60000;Unit I;technology, typology;Middle Paleolithic;Mousterian - Eurasia;1046
Molare;Italy;Europe;Southern Europe;rock shelter;15.475;40.039;Molare Layer 56 finds;1;feature, raw material, technology, typology;70000;110000;Layer 56;typology, technology, feature;Middle Paleolithic;Mousterian - Eurasia;1692
Molare;Italy;Europe;Southern Europe;rock shelter;15.475;40.039;Molare Layer 44 finds;2;raw material, technology, typology;70000;110000;Layer 44;technology, typology;Middle Paleolithic;Mousterian - Eurasia;691
Molare;Italy;Europe;Southern Europe;rock shelter;15.475;40.039;Molare Layer 46 finds;3;raw material, technology, typology;70000;110000;Layer 46;typology, technology;Middle Paleolithic;Mousterian - Eurasia;529
Molare;Italy;Europe;Southern Europe;rock shelter;15.475;40.039;Molare Layer 47 finds;4;raw material, technology, typology;70000;110000;Layer 47;technology, typology;Middle Paleolithic;Mousterian - Eurasia;327
Molare;Italy;Europe;Southern Europe;rock shelter;15.475;40.039;Molare Layer 48 finds;5;raw material, technology, typology;70000;110000;Layer 48;typology, technology;Middle Paleolithic;Mousterian - Eurasia;934
Molare;Italy;Europe;Southern Europe;rock shelter;15.475;40.039;Molare Layer 49 finds;6;raw material, technology, typology;70000;110000;Layer 49;technology, typology;Middle Paleolithic;Mousterian - Eurasia;1368
Molare;Italy;Europe;Southern Europe;rock shelter;15.475;40.039;Molare Layer 43 finds;7;feature;70000;110000;Layer 43;feature;Middle Paleolithic;Mousterian - Eurasia;-1
Molodova V;Ukraine;Europe;Eastern Europe;open air;26.62;48.504;Moldova V Layer 11 1997-2003 Archaeological Assemblage;1;function, raw material, technology, typology;32040#32040;300000#300000;Unit 6.3#Unit 6.6;typology, function, technology;Middle Paleolithic;Mousterian - Eurasia;312
Molodova V;Ukraine;Europe;Eastern Europe;open air;26.62;48.504;Moldova V Layer 12a 1962 Archaeological Assemblage;2;raw material, technology, typology;32040;300000;Unit 6.1;technology, typology;Middle Paleolithic;Mousterian - Eurasia;275
Molodova V;Ukraine;Europe;Eastern Europe;open air;26.62;48.504;Moldova V Layer 12 1997-2003 Archaeological Assemblage;3;raw material, technology, typology;32040#32040;300000#300000;Unit 5#Unit 6.1;technology, typology;Middle Paleolithic;Mousterian - Eurasia;725
Molodova V;Ukraine;Europe;Eastern Europe;open air;26.62;48.504;Moldova V Layer 12 1962 Archaeological Assemblage;4;function, raw material, technology, typology;32040#32040;300000#300000;Unit 5#Unit 6.1;technology, typology, function;Middle Paleolithic;Mousterian - Eurasia;2281
Montmaurin_Coupe-Gorge;France;Europe;Western Europe;cave;0.632;43.229;Montmaurin_Coupe-Gorge Unit 1 Arch. Assemblage;1;raw material, technology, typology;11780;200000;Unit 1;typology, technology;Middle Paleolithic;Middle Paleolithic - Eurasia;171
Montmaurin_Coupe-Gorge;France;Europe;Western Europe;cave;0.632;43.229;Montmaurin_Coupe-Gorge Unit 3base Arch. Assemblage;10;raw material, technology, typology;126000;350000;Unit 3R;technology, typology;Middle Paleolithic;Middle Paleolithic - Eurasia;2218
Montmaurin_Coupe-Gorge;France;Europe;Western Europe;cave;0.632;43.229;Montmaurin_Coupe-Gorge Unit 2 Arch. Assemblage;2;raw material, technology, typology;40000;200000;Unit 2;typology, technology;Middle Paleolithic;Middle Paleolithic - Eurasia;354
Montmaurin_Coupe-Gorge;France;Europe;Western Europe;cave;0.632;43.229;Montmaurin_Coupe-Gorge Unit 3Z Arch. Assemblage;3;raw material, technology, typology;126000;200000;Unit 3Z;typology, technology;Middle Paleolithic;Middle Paleolithic - Eurasia;2776
Montmaurin_Coupe-Gorge;France;Europe;Western Europe;cave;0.632;43.229;Montmaurin_Coupe-Gorge Unit 3Y Arch. Assemblage;4;raw material, technology, typology;126000;200000;Unit 3Y;typology, technology;Middle Paleolithic;Middle Paleolithic - Eurasia;115
Montmaurin_Coupe-Gorge;France;Europe;Western Europe;cave;0.632;43.229;Montmaurin_Coupe-Gorge Unit 3X Arch. Assemblage;5;raw material, technology, typology;126000;200000;Unit 3X;technology, typology;Middle Paleolithic;Middle Paleolithic - Eurasia;159
Montmaurin_Coupe-Gorge;France;Europe;Western Europe;cave;0.632;43.229;Montmaurin_Coupe-Gorge Unit 3W Arch. Assemblage;6;raw material, technology, typology;126000;200000;Unit 3W;technology, typology;Middle Paleolithic;Middle Paleolithic - Eurasia;174
Montmaurin_Coupe-Gorge;France;Europe;Western Europe;cave;0.632;43.229;Montmaurin_Coupe-Gorge Unit 3U Arch. Assemblage;7;raw material, technology, typology;126000;200000;Unit 3U;technology, typology;Middle Paleolithic;Middle Paleolithic - Eurasia;123
Montmaurin_Coupe-Gorge;France;Europe;Western Europe;cave;0.632;43.229;Montmaurin_Coupe-Gorge Unit 3T Arch. Assemblage;8;raw material, technology, typology;126000;200000;Unit 3T;typology, technology;Middle Paleolithic;Middle Paleolithic - Eurasia;160
Montmaurin_Coupe-Gorge;France;Europe;Western Europe;cave;0.632;43.229;Montmaurin_Coupe-Gorge Unit 3S Arch. Assemblage;9;raw material, technology, typology;126000;350000;Unit 3S;technology, typology;Middle Paleolithic;Middle Paleolithic - Eurasia;681
Montmaurin_Grotte Boule;France;Europe;Western Europe;cave;0.623;43.226;Montmaurin_Grotte Boule Unit 2 Arch. Assemblage;1;raw material, technology, typology;126000;200000;Unit 2;typology, technology;Middle Paleolithic;Middle Paleolithic - Eurasia;122
Moravany-Dlhá;Slovakia;Europe;Central Europe;open air;17.882;48.59;Moravany-Dlhá Exc. Barta 1963/1990 assemblage;1;function, miscellaneous finds, raw material, technology, typology;40000#40000;75000#75000;Moravany-Dlhá layer B#Moravany-Dlhá layer D;function, typology, technology, miscellaneous finds;Middle Paleolithic;Szeletian;5013
Moravany-Dlhá;Slovakia;Europe;Central Europe;open air;17.882;48.59;Moravany-Dlhá Exc. Absolon 1946 assemblage;2;raw material, technology, typology;40000;75000;Moravany-Dlhá layer;typology, technology;Middle Paleolithic;Szeletian;250
Moravany-Dlhá;Slovakia;Europe;Central Europe;open air;17.882;48.59;Moravany-Dlhá Exc. Zotz 1943 assemblage;3;function, miscellaneous finds, raw material, technology, typology;40000;75000;Moravany-Dlhá loess layer;typology, function, technology, miscellaneous finds;Middle Paleolithic;Szeletian;4770
Moravsky Krumlov IV;Czech Republic;Europe;Central Europe;open air;16.411;49.045;Moravsky Krumlov IV Archaeological Assemblage Layer 1;2;technology, typology, raw material;89900#89900#89900;104500#104500#104500;IV-1 Unit C#IV-1 Unit D#IV-3 Unit H;typology, technology;Middle Paleolithic;Micoquian;1073
Moravsky Krumlov IV;Czech Republic;Europe;Central Europe;open air;16.411;49.045;Moravsky Krumlov IV Archaeological Assemblage Layer 2;3;technology, typology, raw material;106500#106500;124100#124100;IV-1 Unit E1#IV-3 Unit CH;typology, technology;Middle Paleolithic;Middle Paleolithic - Eurasia;947
Moscerini;Italy;Europe;Southern Europe;cave;13.477;41.24;Moscerini Layer 14-18, 20-26, 37-39 finds;1;miscellaneous finds, organic tools, raw material, technology, typology;70000#70000#70000#70000#70000#70000#70000#70000#80000#80000#80000#80000#80000#80000#80000;80000#80000#80000#80000#80000#80000#80000#80000#120000#120000#120000#120000#120000#120000#120000;Layer 14#Layer 15#Layer 16#Layer 17#Layer 18#Layer 20#Layer 21#Layer 22#Layer 23#Layer 24#Layer 25#Layer 26#Layer 37#Layer 38#Layer 39;miscellaneous finds, technology, typology, organic tools;Middle Paleolithic;Mousterian - Eurasia;532
Moula Guercy;France;Europe;Western Europe;cave;4.848;44.883;Layer IV Artifacts;1;raw material, technology, typology;50000;72000;Layer IV;typology, technology;Middle Paleolithic;Middle Paleolithic - Eurasia;552
Moula Guercy;France;Europe;Western Europe;cave;4.848;44.883;Layer XV Artifacts;11;raw material, technology, typology;115105;130115;Layer XV;typology, technology;Middle Paleolithic;Middle Paleolithic - Eurasia;469
